"Age","Gender","HomeOwnership","InternetConnection","MaritalStatus","CellphoneService","NumCars","PPVFreq","MobileOperatingSystem","StreamingRadio","CustomerID","EducationLevel","Cluster"
47,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","Spotify",902290,"Bachelor","cluster_2"
26,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",902823,"Bachelor","cluster_3"
29,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",902997,"Bachelor","cluster_3"
39,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",903084,"Bachelor","cluster_3"
27,"Male","Rent","Axtel","Never Married","Movistar",1,"Rarely","IOS","YT Music",903092,"High School","cluster_3"
25,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",903166,"Some College","cluster_3"
35,"Female","Rent","Mega cable","Married","Movistar",2,"Rarely","IOS","YT Music",903175,"Bachelor","cluster_3"
26,"Female","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",903193,"Bachelor","cluster_3"
29,"Female","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",903197,"High School","cluster_3"
36,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",903201,"Bachelor","cluster_3"
29,"Male","Rent","Telmex","Married","Movistar",1,"Rarely","IOS","YT Music",903330,"Grade School","cluster_3"
24,"Male","Rent","Mega cable","Married","Movistar",2,"Rarely","IOS","YT Music",903408,"Bachelor","cluster_3"
29,"Male","Rent","Mega cable","Married","Movistar",2,"Monthly","Android","YT Music",903500,"Master's Degree","cluster_3"
45,"Male","Own","Telmex","Married","Telcel",1,"Weekly","Android","YT Music",903583,"Trade School","cluster_3"
26,"Male","Rent","Telmex","Never Married","Telcel",1,"Never","Android","Spotify",903584,"High School","cluster_3"
35,"Female","Own","Mega cable","Divorced","Movistar",1,"Never","Android","YT Music",903585,"Some College","cluster_3"
28,"Female","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",903588,"High School","cluster_3"
34,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",903597,"Bachelor","cluster_3"
27,"Male","Own","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",903600,"Some College","cluster_3"
42,"Female","Own","Telmex","Other","Movistar",1,"Never","Android","Spotify",903604,"Bachelor","cluster_3"
26,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",903606,"Bachelor","cluster_3"
24,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","YT Music",903607,"High School","cluster_3"
28,"Male","Own","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",903609,"Bachelor","cluster_3"
27,"Male","Rent","Telmex","Never Married","Movistar",1,"Rarely","IOS","Spotify",903613,"High School","cluster_3"
20,"Female","Rent","Telmex","Married","Movistar",1,"Never","IOS","YT Music",903614,"Bachelor","cluster_3"
48,"Male","Rent","Telmex","Married","Movistar",4,"Weekly","Android","YT Music",903616,"Bachelor","cluster_3"
23,"Male","Own","Axtel","Never Married","Telcel",2,"Never","Android","YT Music",903618,"High School","cluster_3"
45,"Male","Rent","Mega cable","Married","Telcel",0,"Never","Android","Spotify",903622,"Some College","cluster_3"
28,"Male","Rent","Axtel","Married","Movistar",1,"Never","Android","YT Music",903626,"Master's Degree","cluster_3"
31,"Male","Rent","Axtel","Married","Telcel",1,"Weekly","Android","YT Music",903629,"Some College","cluster_3"
50,"Female","Rent","Axtel","Married","Movistar",1,"Weekly","IOS","YT Music",903634,"Master's Degree","cluster_3"
36,"Male","Own","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",903636,"Master's Degree","cluster_3"
26,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",903642,"High School","cluster_3"
25,"Male","Own","Mega cable","Never Married","Telcel",2,"Never","Android","YT Music",903646,"High School","cluster_3"
31,"Male","Own","Axtel","Married","Movistar",1,"Never","Android","YT Music",903652,"Some College","cluster_3"
34,"Male","Rent","Other","Divorced","Movistar",0,"Monthly","Android","YT Music",903778,"Master's Degree","cluster_3"
43.99999999999999,"Female","Rent","Axtel","Married","AT&T",3,"Never","IOS","Spotify",903826,"Master's Degree","cluster_3"
41,"Male","Own","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",903828,"Bachelor","cluster_3"
27,"Male","Rent","Mega cable","Married","Telcel",2,"Monthly","Android","YT Music",903839,"Bachelor","cluster_3"
25,"Female","Rent","Telmex","Married","Telcel",2,"Rarely","IOS","YT Music",903851,"Bachelor","cluster_3"
28,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",903863,"Some College","cluster_3"
25,"Female","Own","Izzi","Divorced","Other",6,"Never","Android","Spotify",903873,"Post-Doc","cluster_3"
32,"Male","Rent","Telmex","Married","Movistar",2,"Never","Android","YT Music",903909,"Bachelor","cluster_3"
35,"Female","Rent","Axtel","Married","Telcel",2,"Never","IOS","YT Music",903911,"Grade School","cluster_3"
34,"Male","Own","Axtel","Never Married","Telcel",2,"Weekly","IOS","YT Music",903919,"High School","cluster_3"
28,"Male","Rent","Telmex","Married","Telcel",2,"Rarely","IOS","Spotify",903927,"Bachelor","cluster_3"
24,"Male","Rent","Telmex","Married","Movistar",2,"Never","Android","YT Music",903930,"Bachelor","cluster_3"
42,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",903931,"High School","cluster_3"
28,"Female","Rent","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",903932,"Bachelor","cluster_3"
32,"Male","Rent","Axtel","Divorced","Movistar",1,"Never","Android","YT Music",903936,"Master's Degree","cluster_3"
33,"Female","Rent","Axtel","Married","Movistar",3,"Weekly","IOS","YT Music",903941,"Bachelor","cluster_3"
28,"Male","Rent","Mega cable","Married","Movistar",1,"Never","Android","YT Music",903943,"Bachelor","cluster_3"
42,"Male","Own","Telmex","Divorced","Movistar",1,"Weekly","IOS","YT Music",903948,"Some College","cluster_3"
43,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","YT Music",903949,"Bachelor","cluster_3"
29,"Male","Rent","Telmex","Married","Telcel",0,"Never","Android","Spotify",903950,"Bachelor","cluster_3"
34,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",903951,"Master's Degree","cluster_3"
42,"Male","Rent","Axtel","Divorced","Telcel",1,"Never","Android","YT Music",903955,"Master's Degree","cluster_3"
32,"Female","Rent","Telmex","Divorced","Movistar",1,"Rarely","Android","YT Music",903997,"Associate's Degree","cluster_3"
29,"Male","Rent","Axtel","Married","Telcel",1,"Rarely","IOS","YT Music",904002,"Master's Degree","cluster_3"
39,"Female","Own","Other","Married","Movistar",0,"Never","IOS","YT Music",904008,"Grade School","cluster_3"
27,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","Spotify",904012,"Bachelor","cluster_3"
25,"Male","Rent","Mega cable","Never Married","Telcel",1,"Weekly","Windows phone","YT Music",904015,"High School","cluster_3"
31,"Male","Rent","Axtel","Married","Movistar",2,"Monthly","Android","YT Music",904027,"Master's Degree","cluster_3"
56,"Male","Own","Axtel","Married","Telcel",3,"Weekly","Android","YT Music",904043,"Bachelor","cluster_3"
53,"Female","Rent","Izzi","Divorced","Movistar",2,"Weekly","Android","Spotify",904045,"Some College","cluster_3"
33,"Male","Rent","Mega cable","Married","Telcel",2,"Never","Android","YT Music",904046,"Bachelor","cluster_3"
33,"Female","Rent","Telmex","Never Married","Movistar",2,"Never","Android","YT Music",904052,"High School","cluster_3"
36,"Female","Rent","Telmex","Married","Movistar",2,"Weekly","IOS","YT Music",904073,"Some College","cluster_3"
32,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",904074,"Bachelor","cluster_3"
48,"Female","Rent","Telmex","Married","Movistar",3,"Weekly","IOS","Spotify",904076,"Some College","cluster_3"
29,"Male","Rent","Mega cable","Never Married","Telcel",1,"Rarely","IOS","YT Music",904083,"High School","cluster_3"
27,"Male","Own","Telmex","Married","Telcel",2,"Never","Android","YT Music",904094,"Bachelor","cluster_3"
24,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","YT Music",904096,"Bachelor","cluster_3"
33,"Male","Rent","Telmex","Married","Movistar",1,"Rarely","IOS","YT Music",904099,"Master's Degree","cluster_3"
36,"Male","Own","Axtel","Married","Telcel",2,"Never","Android","YT Music",904103,"Bachelor","cluster_3"
32,"Male","Own","Axtel","Married","Telcel",1,"Weekly","Android","YT Music",904104,"Master's Degree","cluster_3"
29,"Male","Rent","Axtel","Married","Movistar",2,"Never","Android","YT Music",904112,"Bachelor","cluster_3"
29.999999999999996,"Male","Rent","Telmex","Married","Telcel",3,"Weekly","Android","YT Music",904114,"Bachelor","cluster_3"
29.999999999999996,"Male","Own","Mega cable","Married","Telcel",1,"Never","Android","YT Music",904121,"Some College","cluster_3"
35,"Male","Own","Axtel","Married","Telcel",2,"Rarely","IOS","YT Music",904123,"Some College","cluster_3"
33,"Male","Rent","Telmex","Married","Telcel",1,"Never","Android","Spotify",904126,"Master's Degree","cluster_3"
34,"Male","Rent","Mega cable","Married","Telcel",1,"Monthly","Android","YT Music",904128,"Bachelor","cluster_3"
43,"Female","Rent","Telmex","Married","Telcel",3,"Never","IOS","YT Music",904139,"Master's Degree","cluster_3"
47,"Female","Rent","Other","Married","Movistar",3,"Never","IOS","YT Music",904143,"Master's Degree","cluster_3"
35,"Female","Rent","Telmex","Married","Telcel",2,"Weekly","IOS","YT Music",904153,"Bachelor","cluster_3"
35,"Male","Rent","Telmex","Never Married","Telcel",1,"Weekly","Windows phone","YT Music",904157,"High School","cluster_3"
35,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",904161,"Bachelor","cluster_3"
34,"Male","Own","Mega cable","Married","Telcel",2,"Never","Android","YT Music",904167,"Bachelor","cluster_3"
28,"Female","Rent","Mega cable","Other","Movistar",1,"Never","Android","YT Music",904202,"Associate's Degree","cluster_3"
35,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",904210,"Bachelor","cluster_3"
39,"Female","Rent","Mega cable","Married","Movistar",4,"Weekly","IOS","YT Music",904215,"Bachelor","cluster_3"
38,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",904225,"Master's Degree","cluster_3"
39,"Male","Own","Mega cable","Never Married","Telcel",1,"Never","Android","YT Music",904234,"High School","cluster_3"
43,"Female","Rent","Telmex","Married","Movistar",4,"Weekly","IOS","YT Music",904241,"Bachelor","cluster_3"
40,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",904251,"Bachelor","cluster_3"
28,"Male","Rent","Mega cable","Married","Telcel",2,"Rarely","IOS","YT Music",904263,"Bachelor","cluster_3"
46,"Female","Rent","Axtel","Divorced","Movistar",1,"Never","Android","Spotify",904271,"Bachelor","cluster_3"
33,"Female","Rent","Axtel","Married","Movistar",2,"Never","IOS","YT Music",904275,"Doctorate","cluster_3"
49,"Female","Rent","Mega cable","Married","Telcel",2,"Weekly","IOS","Spotify",904283,"Some College","cluster_3"
29.999999999999996,"Male","Rent","Mega cable","Married","Other",1,"Never","Android","YT Music",904294,"Bachelor","cluster_3"
29.999999999999996,"Female","Rent","Axtel","Married","Movistar",1,"Never","IOS","Spotify",904300,"Master's Degree","cluster_3"
29,"Male","Own","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",904303,"High School","cluster_3"
34,"Male","Rent","Telmex","Married","Movistar",1,"Never","Android","YT Music",904309,"Doctorate","cluster_3"
29,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","YT Music",904318,"Bachelor","cluster_3"
38,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","IOS","Spotify",904319,"Bachelor","cluster_3"
29,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",904321,"High School","cluster_3"
32,"Male","Own","Mega cable","Never Married","Telcel",0,"Never","Android","YT Music",904323,"High School","cluster_3"
29,"Male","Rent","Axtel","Married","Telcel",2,"Monthly","Android","YT Music",904328,"Some College","cluster_3"
34,"Male","Rent","Telmex","Married","Telcel",3,"Weekly","Android","YT Music",904339,"Associate's Degree","cluster_3"
29.999999999999996,"Female","Rent","Axtel","Married","Movistar",2,"Monthly","IOS","YT Music",904346,"Bachelor","cluster_3"
42,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","IOS","YT Music",904348,"Trade School","cluster_3"
29.999999999999996,"Female","Rent","Axtel","Married","Movistar",2,"Monthly","IOS","YT Music",904368,"Bachelor","cluster_3"
21,"Female","Rent","Telmex","Never Married","Other",1,"Never","Android","Spotify",904374,"High School","cluster_3"
38,"Female","Own","Axtel","Never Married","Movistar",2,"Weekly","Android","YT Music",904375,"High School","cluster_3"
38,"Female","Rent","Mega cable","Divorced","Movistar",0,"Never","Android","YT Music",904377,"Master's Degree","cluster_3"
32,"Male","Rent","Mega cable","Married","Movistar",2,"Weekly","Windows phone","YT Music",904392,"Bachelor","cluster_3"
37,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",904394,"Bachelor","cluster_3"
32,"Male","Rent","Mega cable","Never Married","Movistar",1,"Never","Android","YT Music",904399,"High School","cluster_3"
38,"Female","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",904406,"Master's Degree","cluster_3"
21,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","Spotify",904409,"High School","cluster_3"
27,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",904462,"High School","cluster_3"
26,"Male","Rent","Mega cable","Married","Movistar",2,"Never","Android","YT Music",904463,"Some College","cluster_3"
42,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",904469,"Some College","cluster_3"
27,"Male","Rent","Axtel","Married","Movistar",1,"Rarely","IOS","YT Music",904483,"Bachelor","cluster_3"
43.99999999999999,"Male","Rent","Telmex","Never Married","Telcel",1,"Never","Android","YT Music",904484,"High School","cluster_3"
29.999999999999996,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",904502,"Some College","cluster_3"
37,"Male","Own","Mega cable","Married","Telcel",3,"Rarely","IOS","YT Music",904517,"Some College","cluster_3"
29.999999999999996,"Male","Rent","Axtel","Never Married","Movistar",1,"Never","Android","YT Music",904521,"High School","cluster_3"
33,"Male","Own","Mega cable","Married","Telcel",2,"Weekly","Android","YT Music",904527,"Bachelor","cluster_3"
36,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","Spotify",904531,"Bachelor","cluster_3"
48,"Male","Rent","Other","Married","Telcel",2,"Weekly","IOS","YT Music",904533,"Bachelor","cluster_3"
28,"Female","Rent","Telmex","Never Married","Movistar",1,"Never","Android","YT Music",904543,"High School","cluster_3"
32,"Male","Rent","Mega cable","Married","Movistar",2,"Never","Android","YT Music",904730,"Bachelor","cluster_3"
32,"Female","Rent","Telmex","Divorced","Movistar",1,"Never","Android","YT Music",904817,"Bachelor","cluster_3"
38,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","YT Music",904823,"Bachelor","cluster_3"
27,"Male","Rent","Axtel","Married","Telcel",3,"Monthly","Android","YT Music",904908,"Bachelor","cluster_3"
37,"Female","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",904910,"Bachelor","cluster_3"
55,"Male","Rent","Mega cable","Married","Telcel",3,"Weekly","Android","YT Music",904984,"Bachelor","cluster_3"
28,"Female","Rent","Telmex","Divorced","Telcel",1,"Never","Android","YT Music",905047,"Master's Degree","cluster_3"
38,"Male","Rent","Telmex","Married","Telcel",2,"Weekly","Android","Spotify",905118,"Bachelor","cluster_3"
43.99999999999999,"Male","Own","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",905160,"Master's Degree","cluster_3"
29.999999999999996,"Male","Rent","Axtel","Never Married","Telcel",1,"Never","Android","YT Music",905165,"High School","cluster_3"
31,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",905166,"Bachelor","cluster_3"
35,"Male","Rent","Mega cable","Separated","Movistar",2,"Never","Android","YT Music",905206,"Bachelor","cluster_3"
45,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",905210,"Some College","cluster_3"
52,"Female","Rent","Telmex","Married","Other",2,"Weekly","IOS","YT Music",905215,"Doctorate","cluster_3"
33,"Male","Rent","Axtel","Married","Telcel",2,"Weekly","Android","YT Music",905257,"Bachelor","cluster_3"
43,"Male","Rent","Mega cable","Married","Telcel",2,"Weekly","Android","Spotify",905267,"Bachelor","cluster_3"
23,"Male","Rent","Axtel","Married","Movistar",2,"Rarely","IOS","YT Music",905291,"Bachelor","cluster_3"
39,"Male","Rent","Mega cable","Married","Movistar",2,"Weekly","IOS","YT Music",905345,"Doctorate","cluster_3"
50,"Male","Rent","Axtel","Married","Telcel",4,"Weekly","Android","YT Music",905366,"Bachelor","cluster_3"
50,"Male","Rent","Mega cable","Divorced","Movistar",1,"Weekly","Android","Spotify",905457,"Master's Degree","cluster_3"
